prefixo,nome,transmissao,valor_leitura_flu,valor,intervalo
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71675.6,,2018-10-02 04:20:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71674.5,,2018-10-02 04:30:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71675.6,,2018-10-02 04:40:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71674.5,,2018-10-02 04:50:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71674.5,,2018-10-02 05:00:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71673.4,,2018-10-02 05:10:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71673.4,,2018-10-02 05:20:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71672.4,,2018-10-02 05:30:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71671.195,,2018-10-02 05:40:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71670.1,,2018-10-02 05:50:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71670.1,,2018-10-02 06:00:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71670.1,,2018-10-02 06:10:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71667.9,,2018-10-02 06:20:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71666.805,,2018-10-02 06:30:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71666.805,,2018-10-02 06:40:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71665.695,,2018-10-02 06:50:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71664.6,,2018-10-02 07:00:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71664.6,,2018-10-02 07:10:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71663.5,,2018-10-02 07:20:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71662.41,,2018-10-02 07:30:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71662.41,,2018-10-02 07:40:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71662.41,,2018-10-02 07:50:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71661.3,,2018-10-02 08:00:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71661.3,,2018-10-02 08:10:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71661.3,,2018-10-02 08:20:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71661.3,,2018-10-02 08:30:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71661.3,,2018-10-02 08:40:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71660.305,,2018-10-02 08:50:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71660.305,,2018-10-02 09:00:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71659.1,,2018-10-02 09:10:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71659.195,,2018-10-02 09:20:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71659.195,,2018-10-02 09:30:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71658.1,,2018-10-02 09:40:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71658.1,,2018-10-02 09:50:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71657.1,,2018-10-02 10:00:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71657.1,,2018-10-02 10:10:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71656.0,,2018-10-02 10:20:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71656.0,,2018-10-02 10:30:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71656.0,,2018-10-02 10:40:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71654.9,,2018-10-02 10:50:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71653.805,,2018-10-02 11:00:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71653.805,,2018-10-02 11:10:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71653.9,,2018-10-02 11:20:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71652.805,,2018-10-02 11:30:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71651.7,,2018-10-02 11:40:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71651.8,,2018-10-02 11:50:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71649.7,,2018-10-02 12:00:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71648.6,,2018-10-02 12:10:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71648.6,,2018-10-02 12:20:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71648.5,,2018-10-02 12:30:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71648.5,,2018-10-02 12:40:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71649.5,,2018-10-02 12:50:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71649.4,,2018-10-02 13:00:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71649.4,,2018-10-02 13:10:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71650.5,,2018-10-02 13:20:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71651.6,,2018-10-02 13:30:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71653.695,,2018-10-02 13:40:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71654.7,,2018-10-02 13:50:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71655.9,,2018-10-02 14:00:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71655.8,,2018-10-02 14:10:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71656.9,,2018-10-02 14:20:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71656.8,,2018-10-02 14:30:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71656.8,,2018-10-02 14:40:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71656.8,,2018-10-02 14:50:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71656.8,,2018-10-02 15:00:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71657.8,,2018-10-02 15:10:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71656.7,,2018-10-02 15:20:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71655.6,,2018-10-02 15:30:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71657.8,,2018-10-02 15:40:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71658.9,,2018-10-02 15:50:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71658.9,,2018-10-02 16:00:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71660.0,,2018-10-02 16:10:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71661.1,,2018-10-02 16:20:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71660.0,,2018-10-02 16:30:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71658.9,,2018-10-02 16:40:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71659.9,,2018-10-02 16:50:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71659.9,,2018-10-02 17:00:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71658.9,,2018-10-02 17:10:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71661.0,,2018-10-02 17:20:00 UTC
413,Rio Tamanduateí - Mercado Municipal,WEBSERVICE,71659.9,,2018-10-02 17:30:00 UTC
