,valor_leitura_flu_413
7102,71670.3
7103,71674.59
7104,71673.6
7105,71672.4
7106,71672.4
7107,71672.4
7108,71672.4
7109,71671.4
7110,71669.3
7111,71669.3
7112,71668.0
7113,71669.1
7114,71675.41
7115,71669.1
7116,71669.1
7117,71671.305
7118,71671.305
7119,71671.305
7120,71670.3
7121,71671.305
7122,71671.305
7123,71671.305
7124,71672.4
7125,71673.5
7126,71672.805
7127,71682.6
7128,71673.4
7129,71673.4
7130,71675.5
7131,71674.5
7132,71675.41
7133,71675.5
7134,71676.6
7135,71676.6
7136,71677.695
7137,71679.9
7138,71681.3
7139,71681.0
7140,71681.0
7141,71682.7
7142,71682.0
7143,71683.1
7144,71682.5
7145,71682.6
7146,71683.6
7147,71682.6
7148,71683.1
7149,71683.6
7150,71682.3
7151,71682.6
7152,71682.0
7153,71680.8
7154,71680.8
7155,71680.8
7156,71681.3
7157,71681.8
7158,71681.9
7159,71681.41
7160,71680.8
7161,71680.8
7162,71683.0
7163,71679.7
7164,71679.6
7165,71681.3
7166,71681.2
7167,71681.7
7168,71682.3
7169,71682.8
7170,71684.0
7171,71683.4
7172,71683.4
7173,71684.1
7174,71685.4
7175,71682.9
7176,71682.9
7177,71683.5
7178,71683.5
7179,71682.9
7180,71683.0
7181,71683.0
7182,71683.6
7183,71683.6
7184,71683.6
7185,71684.195
7186,71683.1
7187,71684.195
7188,71684.695
7189,71684.695
7190,71685.305
7191,71684.805
7192,71685.4
7193,71684.805
7194,71685.4
7195,71684.805
7196,71684.805
7197,71684.805
7198,71684.195
7199,71683.695
7200,71683.695
7201,71683.1
7202,71683.695
7203,71683.0
7204,71683.1
7205,71683.1
7206,71683.195
7207,71683.195
7208,71683.195
7209,71683.195
7210,71681.09
7211,71683.695
7212,71684.305
7213,71684.305
7214,71685.5
7215,71685.9
7216,71686.5
7217,71686.5
7218,71686.5
7219,71686.0
7220,71685.5
7221,71684.9
7222,71674.4
7223,71683.195
7224,71682.7
7225,71682.1
7226,71681.5
7227,71681.09
7228,71681.09
7229,71681.09
7230,71681.09
7231,71681.5
7232,71682.2
7233,71682.2
7234,71667.9
7235,71681.09
7236,71678.9
7237,71677.805
7238,71676.7
7239,71675.5
7240,71674.4
7241,71673.4
7242,71672.305
7243,71672.305
7244,71672.305
7245,71672.4
7246,71662.5
7247,71670.2
7248,71669.3
7249,71667.0
7250,71666.9
7251,71666.805
7252,71667.9
7253,71667.9
7254,71667.9
7255,71666.805
7256,71666.805
7257,71666.9
7258,71671.1
7259,71666.1
7260,71664.9
7261,71663.8
7262,71664.9
7263,71663.7
7264,71662.5
7265,71663.7
7266,71663.6
7267,71664.695
7268,71664.695
7269,71665.695
7270,71674.3
7271,71666.805
7272,71668.5
7273,71668.91
7274,71670.1
7275,71671.195
7276,71671.1
7277,71671.1
7278,71672.305
7279,71673.4
7280,71673.4
7281,71673.3
7282,71678.5
7283,71674.4
7284,71675.2
7285,71674.4
7286,71674.3
7287,71675.41
7288,71674.3
7289,71675.41
7290,71676.6
7291,71677.6
7292,71677.6
7293,71677.5
7294,71677.5
7295,71678.5
7296,71678.5
7297,71678.5
7298,71678.5
7299,71678.5
7300,71678.5
7301,71678.5
7302,71678.695
7303,71677.6
7304,71677.6
7305,71676.6
7306,71674.3
7307,71676.4
7308,71676.4
7309,71676.3
7310,71676.4
7311,71676.3
7312,71677.5
7313,71677.5
7314,71677.5
7315,71677.5
7316,71677.5
7317,71679.8
7318,71683.6
7319,71687.5
7320,71691.4
7321,71695.9
7322,71700.3
7323,71707.4
7324,71728.9
7325,71763.7
7326,71886.4
7327,72012.2
7328,72131.8
7329,72192.1
7330,72013.0
7331,72224.3
7332,72215.805
7333,72199.91
7334,72182.4
7335,72165.695
7336,72149.4
7337,72137.8
7338,72128.4
7339,72120.2
7340,72111.9
7341,72103.695
7342,72096.5
7343,72086.0
7344,72075.09
7345,72061.9
7346,72045.8
7347,72029.4
7348,72013.0
7349,71996.4
7350,71980.1
7351,71964.4
7352,71949.1
7353,71934.695
7354,71922.6
7355,71912.7
7356,71903.305
7357,71894.7
7358,71886.3
7359,71879.7
7360,71873.2
7361,71867.1
7362,71860.5
7363,71855.4
7364,71849.4
7365,71843.91
7366,71839.6
7367,71834.6
7368,71831.3
7369,71828.6
7370,71825.8
7371,71823.6
7372,71821.9
7373,71819.2
7374,71816.9
7375,71814.2
7376,71812.09
7377,71809.305
7378,71806.5
7379,71762.0
7380,71803.195
7381,71803.195
7382,71804.4
7383,71806.0
7384,71807.7
7385,71808.805
7386,71808.805
7387,71807.1
7388,71806.0
7389,71802.805
7390,71798.9
7391,71794.4
7392,71789.5
7393,71784.1
7394,71778.1
7395,71773.0
7396,71767.6
7397,71762.0
7398,71757.6
7399,71751.1
7400,71747.305
7401,71743.1
7402,71737.09
7403,71733.3
7404,71728.9
7405,71725.6
7406,71723.9
7407,71721.1
7408,71718.2
7409,71716.5
7410,71715.305
7411,71713.7
7412,71712.0
7413,71711.0
7414,71710.305
7415,71711.2
7416,71712.2
7417,71712.8
7418,71712.8
7419,71713.3
7420,71715.6
7421,71716.805
7422,71716.6
7423,71716.195
7424,71717.8
7425,71718.4
7426,71823.9
7427,71717.2
7428,71717.1
7429,71716.0
7430,71713.9
7431,71713.2
7432,71711.6
7433,71711.7
7434,71711.1
7435,71707.8
7436,71704.4
7437,71700.5
7438,71702.6
7439,72097.805
7440,71707.1
7441,71709.9
7442,71717.6
7443,71747.9
7444,71823.9
7445,71911.8
7446,71979.305
7447,72025.5
7448,72059.805
7449,72086.2
7450,72103.805
7451,72104.0
7452,72122.0
7453,72124.7
7454,72121.5
7455,72115.4
7456,72108.195
7457,72097.805
7458,72086.3
7459,72073.1
7460,72060.0
7461,72043.5
7462,72026.4
7463,71961.7
7464,72048.4
7465,72104.0
7466,72136.2
7467,72142.5
7468,72126.4
7469,72104.0
7470,72087.5
7471,72071.0
7472,72057.3
7473,72046.9
7474,72033.695
7475,71872.6
7476,72007.8
7477,71995.695
7478,71984.805
7479,71975.9
7480,71968.3
7481,71961.7
7482,71954.5
7483,71947.4
7484,71940.805
7485,71933.1
7486,71925.9
7487,71799.91
7488,71910.5
7489,71903.4
7490,71895.6
7491,71888.0
7492,71880.3
7493,71872.6
7494,71865.4
7495,71858.3
7496,71851.6
7497,71845.6
7498,71839.6
7499,71750.41
7500,71828.6
7501,71822.305
7502,71816.5
7503,71810.9
7504,71805.4
7505,71799.91
7506,71794.4
7507,71789.5
7508,71784.5
7509,71780.1
7510,71775.7
7511,71717.9
7512,71768.0
7513,71763.1
7514,71761.4
7515,71757.0
7516,71753.695
7517,71750.41
7518,71746.5
7519,71743.8
7520,71739.9
7521,71736.1
7522,71732.8
7523,71715.9
7524,71727.805
7525,71725.09
7526,71723.4
7527,71721.305
7528,71719.0
7529,71717.9
7530,71715.695
7531,71715.195
7532,71714.5
7533,71713.6
7534,71713.6
7535,71714.6
7536,71715.305
7537,71715.805
7538,71716.4
7539,71716.4
7540,71716.4
7541,71715.9
7542,71716.0
7543,71714.4
7544,71713.2
7545,71714.3
7546,71723.9
7547,71712.3
7548,71711.0
7549,71711.0
7550,71710.9
7551,71712.59
7552,71712.5
7553,71714.6
7554,71718.0
7555,71719.1
7556,71721.4
7557,71723.0
7558,71716.0
7559,71723.0
7560,71723.5
7561,71725.09
7562,71724.5
7563,71723.9
7564,71723.9
7565,71723.3
7566,71723.9
7567,71722.1
7568,71722.1
7569,71722.1
7570,71719.3
7571,71719.3
7572,71719.6
7573,71721.0
7574,71719.3
7575,71717.1
7576,71716.0
7577,71712.59
7578,71713.2
7579,71713.8
7580,71713.8
7581,71713.8
7582,71732.4
7583,71717.7
7584,71720.0
7585,71720.6
7586,71719.4
7587,71718.3
7588,71719.3
7589,71720.4
7590,71721.5
7591,71722.1
7592,71724.4
7593,71727.6
7594,71731.09
7595,71735.305
7596,71738.0
7597,71739.2
7598,71736.9
7599,71729.6
7600,71732.4
7601,71740.695
7602,71749.5
7603,71755.0
7604,71756.2
7605,71760.1
7606,71770.0
7607,71782.4
7608,71793.1
7609,71800.8
7610,71802.5
7611,71803.6
7612,71806.41
7613,71810.8
7614,71818.0
7615,71827.305
7616,71834.0
7617,71839.5
7618,71775.09
7619,71844.4
7620,71843.4
7621,71842.8
7622,71840.5
7623,71837.8
7624,71834.6
7625,71831.2
7626,71827.4
7627,71823.0
7628,71818.1
7629,71812.5
7630,71808.1
7631,71803.195
7632,71797.195
7633,71791.305
7634,71786.1
7635,71780.6
7636,71775.09
7637,71770.2
7638,71764.695
7639,71759.805
7640,71754.305
7641,71749.8
7642,71745.4
7643,71741.0
7644,71736.6
7645,71732.8
7646,71730.0
7647,71726.1
7648,71723.4
7649,71720.1
7650,71717.3
7651,71714.1
7652,71711.8
7653,71710.8
7654,71708.5
7655,71706.41
7656,71703.6
7657,71701.4
7658,71700.3
7659,71698.1
7660,71696.5
7661,71694.8
7662,71694.3
7663,71693.7
7664,71693.7
7665,71693.2
7666,71693.7
7667,71693.2
7668,71692.6
7669,71692.1
7670,71691.0
7671,71690.4
7672,71689.9
7673,71688.8
7674,71688.3
7675,71687.2
7676,71686.6
7677,71686.0
7678,71685.6
7679,71682.9
7680,71680.3
7681,71679.2
7682,71679.2
7683,71680.3
7684,71679.305
7685,71677.0
7686,71676.0
7687,71674.91
7688,71674.91
7689,71674.91
7690,71683.1
7691,71673.8
7692,71673.7
7693,71674.7
7694,71675.7
7695,71675.7
7696,71675.6
7697,71675.6
7698,71675.6
7699,71674.59
7700,71674.5
7701,71676.7
7702,71690.695
7703,71677.805
7704,71677.805
7705,71678.805
7706,71679.9
7707,71682.0
7708,71683.1
7709,71685.4
7710,71686.4
7711,71687.5
7712,71688.1
7713,71688.1
7714,71689.5
7715,71689.695
7716,71689.2
7717,71690.695
7718,71690.695
7719,71690.695
7720,71690.695
7721,71691.305
7722,71690.195
7723,71690.695
7724,71690.195
7725,71690.195
7726,71690.195
7727,71688.3
7728,71689.5
7729,71690.195
7730,71688.6
7731,71688.5
7732,71689.5
7733,71688.8
7734,71690.4
7735,71690.6
7736,71690.195
7737,71690.0
7738,71710.4
7739,71689.5
7740,71689.4
7741,71688.8
7742,71688.8
7743,71688.3
7744,71688.3
7745,71688.3
7746,71687.3
7747,71688.4
7748,71688.9
7749,71688.9
7750,71728.305
7751,71687.8
7752,71682.8
7753,71680.9
7754,71684.695
7755,71696.1
7756,71710.4
7757,71715.9
7758,71724.3
7759,71735.195
7760,71747.4
7761,71752.9
7762,71700.7
7763,71752.4
7764,71748.5
7765,71742.3
7766,71737.0
7767,71732.1
7768,71728.305
7769,71724.5
7770,71720.0
7771,71718.4
7772,71716.805
7773,71713.4
7774,71688.8
7775,71709.6
7776,71707.0
7777,71705.7
7778,71703.6
7779,71702.4
7780,71700.7
7781,71699.7
7782,71698.6
7783,71697.0
7784,71696.4
7785,71694.2
7786,71681.09
7787,71694.2
7788,71693.2
7789,71692.0
7790,71690.9
7791,71689.3
7792,71688.8
7793,71687.59
7794,71687.09
7795,71687.09
7796,71685.9
7797,71684.305
7798,71676.7
7799,71683.805
7800,71682.7
7801,71682.7
7802,71681.5
7803,71681.09
7804,71681.09
7805,71679.9
7806,71679.9
7807,71679.9
7808,71678.805
7809,71677.695
7810,71667.0
7811,71678.805
7812,71678.9
7813,71678.805
7814,71677.805
7815,71677.805
7816,71676.7
7817,71676.7
7818,71676.7
7819,71675.5
7820,71675.6
7821,71674.5
7822,71664.6
7823,71673.5
7824,71671.4
7825,71670.5
7826,71669.4
7827,71668.2
7828,71667.0
7829,71666.9
7830,71665.9
7831,71664.9
7832,71662.59
7833,71662.59
7834,71671.0
7835,71661.3
7836,71662.5
7837,71663.5
7838,71663.5
7839,71664.6
7840,71664.6
7841,71664.6
7842,71664.6
7843,71665.805
7844,71666.805
7845,71667.9
7846,71678.6
7847,71666.7
7848,71667.8
7849,71668.91
7850,71668.91
7851,71670.0
7852,71671.0
7853,71671.0
7854,71672.195
7855,71671.0
7856,71673.2
7857,71674.2
7858,71678.5
7859,71675.41
7860,71676.5
7861,71676.5
7862,71677.6
7863,71677.5
7864,71678.6
7865,71678.6
7866,71679.7
7867,71679.7
7868,71679.7
7869,71680.8
7870,71681.7
7871,71681.41
7872,71680.9
7873,71679.8
7874,71679.7
7875,71678.5
7876,71678.5
7877,71678.5
7878,71678.5
7879,71677.305
7880,71678.4
7881,71677.305
7882,71784.305
7883,71679.5
7884,71679.5
7885,71679.5
7886,71680.6
7887,71681.2
7888,71681.7
7889,71681.2
7890,71668.4
7891,71678.305
7892,71695.3
7893,71716.305
7894,71710.1
7895,71757.6
7896,71775.5
7897,71786.4
7898,71791.9
7899,71788.6
7900,71784.305
7901,71775.0
7902,71764.805
7903,71754.9
7904,71746.4
7905,71739.3
7906,71692.0
7907,71727.695
7908,71723.9
7909,71720.6
7910,71716.7
7911,71713.4
7912,71710.1
7913,71706.3
7914,71703.6
7915,71699.8
7916,71697.5
7917,71694.7
7918,71689.9
7919,71691.5
7920,71689.805
7921,71689.2
7922,71688.8
7923,71690.305
7924,71692.0
7925,71694.2
7926,71695.9
7927,71697.0
7928,71698.1
7929,71698.1
7930,71676.7
7931,71696.4
7932,71695.3
7933,71693.7
7934,71692.6
7935,71691.0
7936,71689.9
7937,71688.3
7938,71686.6
7939,71686.0
7940,71684.9
7941,71683.805
7942,71673.4
7943,71681.6
7944,71681.09
7945,71679.9
7946,71678.805
7947,71677.805
7948,71676.7
7949,71676.7
7950,71676.7
7951,71676.7
7952,71676.7
7953,71676.7
7954,71666.805
7955,71675.6
7956,71675.5
7957,71675.5
7958,71674.5
7959,71674.5
7960,71673.4
7961,71673.3
7962,71673.4
7963,71673.4
7964,71673.4
7965,71672.4
7966,71662.5
7967,71672.4
7968,71672.305
7969,71671.1
7970,71669.1
7971,71668.1
7972,71666.805
7973,71666.805
7974,71666.805
7975,71666.9
7976,71665.805
7977,71664.805
7978,71664.695
7979,71664.695
7980,71665.805
7981,71664.695
7982,71664.805
7983,71663.6
7984,71662.5
7985,71662.41
7986,71662.41
7987,71662.3
7988,71662.3
7989,71663.5
7990,71665.6
7991,71666.805
7992,71669.0
7993,71670.0
7994,71672.195
7995,71673.3
7996,71674.3
7997,71673.2
7998,71675.3
7999,71676.4
8000,71676.5
8001,71677.6
8002,71677.4
8003,71676.5
8004,71676.6
8005,71677.6
8006,71677.6
8007,71678.6
8008,71677.6
8009,71677.6
8010,71677.6
8011,71678.4
8012,71678.6
8013,71678.695
8014,71678.6
8015,71677.5
8016,71678.6
8017,71676.9
8018,71677.5
8019,71677.5
8020,71677.5
8021,71675.2
8022,71675.2
8023,71675.2
8024,71675.2
8025,71676.3
8026,71675.2
8027,71675.2
8028,71677.305
8029,71677.305
8030,71678.4
8031,71679.5
8032,71679.5
8033,71679.5
8034,71680.6
8035,71680.6
8036,71680.7
8037,71681.3
8038,71681.7
8039,71681.3
8040,71681.3
8041,71681.3
8042,71678.5
8043,71668.59
8044,71675.2
8045,71680.7
8046,71691.7
8047,71709.4
8048,71722.6
8049,71722.6
8050,71725.41
8051,71739.2
8052,71754.1
8053,71765.6
8054,71769.5
8055,71769.5
8056,71766.805
8057,71763.0
8058,71771.805
8059,71805.3
8060,71854.1
8061,71896.195
8062,71924.7
8063,71950.6
8064,71971.5
8065,71982.0
8066,71985.305
8067,71986.4
8068,71985.305
8069,71982.6
8070,71980.4
8071,71974.91
8072,71974.4
8073,71977.195
8074,71981.6
8075,71981.6
8076,71983.695
8077,71984.305
8078,71981.6
8079,71974.91
8080,71968.2
8081,71960.1
8082,71951.9
8083,71944.1
8084,71938.7
8085,71934.195
8086,71993.2
8087,72068.3
8088,72148.2
8089,72183.4
8090,72188.9
8091,72186.8
8092,72179.305
8093,72169.7
8094,72161.9
8095,72153.1
8096,72145.5
8097,72138.8
8098,72131.09
8099,72122.4
8100,72114.2
8101,72105.3
8102,72094.3
8103,72081.6
8104,72067.4
8105,72053.1
8106,72036.6
8107,72019.5
8108,72011.7
8109,72023.3
8110,72037.59
8111,72051.4
8112,72060.195
8113,72070.1
8114,72074.0
8115,72075.5
8116,72076.2
8117,72078.9
8118,72084.4
8119,72089.9
8120,72096.9
8121,72100.9
8122,72102.5
8123,72101.5
8124,72100.41
8125,72096.0
8126,72089.9
8127,72081.7
8128,72072.4
8129,72063.6
8130,72053.195
8131,72043.91
8132,72033.9
8133,72024.0
8134,72014.695
8135,72002.695
8136,71992.2
8137,71980.6
8138,71970.8
8139,71961.3
8140,71951.4
8141,71940.805
8142,71931.9
8143,71922.6
8144,71912.7
8145,71903.9
8146,71895.0
8147,71886.7
8148,71877.4
8149,71870.2
8150,71862.59
8151,71854.1
8152,71838.0
8153,71840.6
8154,71856.41
8155,71867.1
8156,71883.6
8157,71888.6
8158,71884.305
8159,71881.0
8160,71879.0
8161,71877.805
8162,71875.09
8163,71872.4
8164,71869.1
8165,71866.5
8166,71864.3
8167,71863.8
8168,71864.3
8169,71863.8
8170,71863.8
8171,71862.2
8172,71859.4
8173,71856.6
8174,71853.305
8175,71848.3
8176,71842.8
8177,71839.0
8178,71833.4
8179,71829.0
8180,71823.5
8181,71819.7
8182,71815.805
8183,71811.4
8184,71806.41
8185,71802.5
8186,71797.6
8187,71792.8
8188,71788.3
8189,71783.4
8190,71779.5
8191,71775.09
8192,71727.805
8193,71726.7
8194,71726.1
8195,71760.8
8196,71757.5
8197,71754.2
8198,71752.0
8199,71748.7
8200,71746.0
8201,71743.8
8202,71741.0
8203,71738.9
8204,71737.2
8205,71734.9
8206,71733.4
8207,71731.7
8208,71731.09
8209,71728.4
8210,71727.805
8211,71726.7
8212,71726.1
8213,71724.5
8214,71724.0
8215,71721.805
8216,71721.195
8217,71720.695
8218,71720.1
8219,71719.6
8220,71719.0
8221,71719.0
8222,71719.0
8223,71718.5
8224,71718.0
8225,71716.9
8226,71716.9
8227,71715.695
8228,71715.195
8229,71714.1
8230,71713.0
8231,71711.9
8232,71711.9
8233,71710.8
8234,71709.695
8235,71708.6
8236,71707.5
8237,71705.9
8238,71705.2
8239,71704.8
8240,71703.1
8241,71702.5
8242,71701.4
8243,71700.41
8244,71699.8
8245,71698.7
8246,71697.695
8247,71696.5
8248,71696.0
8249,71695.4
8250,71694.3
8251,71693.7
8252,71693.3
8253,71692.7
8254,71692.1
8255,71691.0
8256,71691.6
8257,71691.6
8258,71691.7
8259,71691.7
8260,71691.1
8261,71691.6
8262,71691.7
8263,71691.7
8264,71692.2
8265,71691.4
8266,71691.195
8267,71690.195
8268,71689.0
8269,71688.4
8270,71688.5
8271,71688.5
8272,71689.0
8273,71689.5
8274,71689.4
8275,71690.5
8276,71691.0
8277,71691.1
8278,71691.7
8279,71692.3
8280,71692.2
8281,71693.3
8282,71693.8
8283,71694.8
8284,71695.4
8285,71694.8
8286,71695.3
8287,71696.4
8288,71696.4
8289,71697.6
8290,71697.0
8291,71697.5
8292,71697.5
8293,71698.6
8294,71698.6
8295,71698.0
8296,71697.5
8297,71696.305
8298,71696.9
8299,71696.305
8300,71697.5
8301,71696.9
8302,71696.305
8303,71696.305
8304,71697.9
8305,71697.9
8306,71697.9
8307,71697.9
8308,71697.9
8309,71697.9
8310,71697.305
8311,71698.3
8312,71697.805
8313,71697.805
8314,71697.805
8315,71698.9
8316,71697.305
8317,71697.305
8318,71697.805
8319,71697.305
8320,71697.805
8321,71699.0
8322,71698.5
8323,71697.9
8324,71696.305
8325,71696.805
8326,71696.305
8327,71695.8
8328,71696.305
8329,71695.9
8330,71696.305
8331,71696.305
8332,71697.5
8333,71697.0
8334,71697.0
8335,71697.5
8336,71698.6
8337,71698.6
8338,71702.0
8339,71710.1
8340,71725.0
8341,71745.3
8342,71761.8
8343,71767.9
8344,71767.5
8345,71765.195
8346,71762.5
8347,71757.5
8348,71754.8
8349,71754.8
8350,71757.5
8351,71760.9
8352,71763.6
8353,71764.695
8354,71764.2
8355,71763.6
8356,71763.1
8357,71761.4
8358,71760.9
8359,71759.805
8360,71757.5
8361,71755.8
8362,71752.6
8363,71751.0
8364,71747.6
8365,71744.9
8366,71742.2
8367,71738.9
8368,71735.5
8369,71732.2
8370,71728.4
8371,71725.09
8372,71721.805
8373,71719.0
8374,71716.305
8375,71713.5
8376,71710.8
8377,71708.5
8378,71706.41
8379,71704.8
8380,71703.1
8381,71702.0
8382,71700.9
8383,71699.8
8384,71698.1
8385,71697.1
8386,71695.4
8387,71693.7
8388,71692.7
8389,71691.0
8390,71689.9
8391,71688.3
8392,71687.59
8393,71686.5
8394,71685.5
8395,71685.5
8396,71684.9
8397,71685.0
8398,71684.4
8399,71683.9
8400,71684.4
8401,71682.8
8402,71682.8
8403,71682.2
8404,71682.2
8405,71682.3
8406,71682.3
8407,71682.3
8408,71681.7
8409,71682.3
8410,71682.2
8411,71682.2
8412,71682.8
8413,71683.195
8414,71682.8
8415,71685.5
8416,71693.3
8417,71698.1
8418,71700.41
8419,71706.41
8420,71714.6
8421,71727.305
8422,71742.2
8423,71755.4
8424,71765.805
8425,71774.0
8426,71782.3
8427,71793.2
8428,71810.8
8429,71832.6
8430,71851.6
8431,71875.3
8432,71900.09
8433,71929.2
8434,71955.6
8435,71978.195
8436,71995.3
8437,72007.4
8438,72017.8
8439,72022.195
8440,72025.41
8441,72024.91
8442,72021.805
8443,72017.7
8444,72012.3
8445,72006.2
8446,72000.09
8447,71993.0
8448,71985.8
8449,71978.695
8450,71970.6
8451,71961.0
8452,71951.2
8453,71940.195
8454,71929.1
8455,71917.6
8456,71905.5
8457,71894.0
8458,71882.9
8459,71873.5
8460,71864.805
8461,71858.1
8462,71853.195
8463,71849.91
8464,71849.3
8465,71850.5
8466,71852.695
8467,71855.9
8468,71858.695
8469,71859.305
8470,71857.6
8471,71854.9
8472,71850.5
8473,71845.0
8474,71837.8
8475,71831.2
8476,71824.59
8477,71818.0
8478,71812.0
8479,71805.9
8480,71800.09
8481,71794.9
8482,71790.5
8483,71786.7
8484,71782.8
8485,71779.0
8486,71776.3
8487,71774.0
8488,71771.305
8489,71769.1
8490,71766.9
8491,71765.195
8492,71763.6
8493,71761.5
8494,71758.695
8495,71756.5
8496,71753.695
8497,71752.0
8498,71749.8
8499,71748.7
8500,71747.6
8501,71746.6
8502,71745.4
8503,71744.9
8504,71743.8
8505,71742.2
8506,71741.0
8507,71741.6
8508,71742.7
8509,71745.4
8510,71748.7
8511,71753.195
8512,71758.1
8513,71761.9
8514,71764.695
8515,71765.305
8516,71766.4
8517,71769.1
8518,71771.305
8519,71774.1
8520,71775.7
8521,71776.8
8522,71776.8
8523,71774.59
8524,71770.695
8525,71767.0
8526,71762.5
8527,71758.695
8528,71754.8
8529,71752.6
8530,71751.5
8531,71751.6
8532,71752.1
8533,71751.4
8534,71749.3
8535,71747.695
8536,71744.4
8537,71741.1
8538,71737.8
8539,71735.0
8540,71732.3
8541,71729.5
8542,71726.8
8543,71724.1
8544,71721.805
8545,71719.7
8546,71717.4
8547,71715.805
8548,71714.695
8549,71712.5
8550,71712.5
8551,71710.9
8552,71711.3
8553,71709.695
8554,71708.6
8555,71707.6
8556,71707.0
8557,71706.6
8558,71706.0
8559,71706.6
8560,71706.6
8561,71707.6
8562,71707.6
8563,71708.1
8564,71708.1
8565,71708.6
8566,71707.0
8567,71707.0
8568,71705.4
8569,71703.695
8570,71702.5
8571,71702.4
8572,71703.1
8573,71702.4
8574,71701.9
8575,71701.4
8576,71701.4
8577,71700.2
8578,71699.59
8579,71699.1
8580,71699.59
8581,71700.7
8582,71701.9
8583,71702.4
8584,71703.6
8585,71705.2
8586,71708.4
8587,71711.7
8588,71714.5
8589,71718.91
8590,71725.7
8591,71731.7
8592,71737.2
8593,71740.6
8594,71742.2
8595,71743.2
8596,71744.3
8597,71744.3
8598,71743.2
8599,71742.6
8600,71740.9
8601,71739.805
8602,71738.7
8603,71738.7
8604,71738.2
8605,71737.7
8606,71737.09
8607,71736.5
8608,71736.1
8609,71734.4
8610,71733.805
8611,71732.8
8612,71731.7
8613,71729.4
8614,71727.695
8615,71726.1
8616,71724.5
8617,71722.805
8618,71720.6
8619,71719.5
8620,71717.9
8621,71715.695
8622,71714.1
8623,71712.41
8624,71710.8
8625,71709.195
8626,71708.1
8627,71706.9
8628,71706.41
8629,71705.2
8630,71704.2
8631,71703.695
8632,71703.1
8633,71702.0
8634,71702.0
8635,71701.5
8636,71700.41
8637,71699.2
8638,71698.7
8639,71698.1
8640,71697.6
8641,71697.0
8642,71697.695
8643,71697.0
8644,71696.5
8645,71696.5
8646,71695.4
8647,71694.8
8648,71693.2
8649,71692.6
8650,71692.0
8651,71690.9
8652,71690.4
8653,71690.9
8654,71690.4
8655,71690.4
8656,71690.4
8657,71690.4
8658,71689.9
8659,71689.3
8660,71688.8
8661,71688.3
8662,71688.2
8663,71687.2
8664,71686.6
8665,71686.0
8666,71685.5
8667,71684.9
8668,71685.0
8669,71684.4
8670,71683.9
8671,71684.305
8672,71684.4
8673,71683.805
8674,71683.805
8675,71683.805
8676,71683.195
8677,71683.3
8678,71682.8
8679,71682.2
8680,71681.6
8681,71681.09
8682,71681.09
8683,71681.09
8684,71679.9
8685,71679.9
8686,71678.9
8687,71677.805
8688,71677.9
8689,71676.9
8690,71676.9
8691,71675.6
8692,71675.6
8693,71675.6
8694,71674.5
8695,71675.6
8696,71675.6
8697,71675.6
8698,71675.6
8699,71675.6
8700,71675.6
8701,71675.6
8702,71676.9
8703,71675.7
8704,71674.7
8705,71674.59
8706,71674.5
8707,71674.5
8708,71675.7
8709,71675.6
8710,71674.5
8711,71675.6
8712,71676.9
8713,71675.6
8714,71675.6
8715,71676.7
8716,71675.6
8717,71675.5
8718,71676.6
8719,71677.805
8720,71678.9
8721,71679.9
8722,71679.9
8723,71679.9
8724,71679.9
8725,71682.1
8726,71681.5
8727,71681.0
8728,71681.41
8729,71682.7
8730,71682.7
8731,71682.7
8732,71683.1
8733,71683.695
8734,71684.195
8735,71684.195
8736,71683.6
8737,71683.1
8738,71683.695
8739,71683.695
8740,71683.695
8741,71683.695
8742,71684.195
8743,71683.0
8744,71682.9
8745,71682.9
8746,71683.5
8747,71684.1
8748,71684.1
8749,71682.3
8750,71681.7
8751,71683.3
8752,71681.9
8753,71688.3
8754,71712.0
8755,71737.5
8756,71795.9
8757,71864.5
8758,71910.195
8759,71933.3
8760,71949.1
8761,71971.805
8762,72020.3
8763,72098.1
8764,72154.5
8765,72169.0
8766,72160.195
8767,72139.3
8768,72116.1
8769,72095.2
8770,72077.695
8771,72063.3
8772,72054.0
8773,72047.4
8774,72043.0
8775,72036.5
8776,72029.4
8777,72022.695
8778,72015.0
8779,72008.5
8780,72002.4
8781,71995.8
8782,71988.7
8783,71982.6
8784,71975.9
8785,71969.9
8786,71963.9
8787,71957.9
8788,71951.2
8789,71945.695
8790,71939.695
8791,71934.195
8792,71928.195
8793,71921.5
8794,71916.5
8795,71910.5
8796,71905.0
8797,71900.0
8798,71894.9
8799,71889.1
8800,71883.6
8801,71878.0
8802,71873.1
8803,71867.5
8804,71862.7
8805,71857.7
8806,71852.195
8807,71847.805
8808,71843.4
8809,71838.4
8810,71834.6
8811,71830.1
8812,71825.2
8813,71820.9
8814,71816.5
8815,71812.5
8816,71807.6
8817,71803.195
8818,71798.3
8819,71794.4
8820,71789.9
8821,71785.1
8822,71781.09
8823,71776.8
8824,71771.9
8825,71769.1
8826,71765.1
8827,71761.9
8828,71758.1
8829,71754.8
8830,71751.6
8831,71747.695
8832,71743.8
8833,71740.6
8834,71737.3
8835,71734.6
8836,71731.2
8837,71727.9
8838,71724.59
8839,71721.9
8840,71719.3
8841,71715.6
8842,71711.8
8843,71707.9
8844,71705.4
8845,71703.805
8846,71702.195
8847,71699.0
8848,71696.805
8849,71694.5
